loss_pct,host_goodput_gbps,host_goodput_ci95,tree_goodput_gbps,tree_goodput_ci95,host_repair_pct,host_repair_ci95,tree_repair_pct,tree_repair_ci95,host_realized_loss_pct,tree_realized_loss_pct,host_wire_overhead_pct,tree_wire_overhead_pct
0.01,62.703838650919046,5.32187331355172,65.84405606635504,4.736257016451088,0.31341552734375,0.014425364299763745,0.314788818359375,0.013149662342909539,0.009885448954501675,0.009884724889640078,1.3431683474220122,1.2634815280994611
0.1,38.31840355554785,1.2025692538723654,39.95163779833441,1.12930056457048,3.1346130371093754,0.04394174331898403,3.149566650390625,0.043495282358966825,0.09992733969353974,0.09995988203813397,7.546621659931112,7.41974700634493
1.0,4.098262360900823,0.09685457350256806,4.092476604714613,0.11912757938620017,27.565460205078125,0.0855536681933679,27.57293701171875,0.09315997545266959,1.0026551532009018,1.002471299628443,60.53142788427065,60.49845480095713
5.0,0.7834264581723337,0.02149720608725932,0.8066664586519667,0.01517326549995326,80.73348999023438,0.09111139909129236,80.63705444335938,0.11564071822389606,5.003594652025954,5.003757465676798,257.85726131403504,255.0286293568038
